id,subject,message
70353,2020ab שאלה 1א,"היי :) 
אני אשמח להבהרה לגבי הטעות הנפוצה הראשונה. הרי שתי הקבוצות נתונות לנו. מה הבעיה לבחור אחת מהן ואותה להכניס לperfect hash? 

אני גם השתמשתי בperfect hash והכנסתי אל כל איברי A לתוך הטבלה ואז עברתי על איברי B ובדקתי אם הם קיימים בטבלה."
70433,תשובה ל: 2020ab שאלה 1א,"לא אמרו שזה לא נכון להשתמש ב perfect hash, זה פשוט מיותר.

מה שרשום בפסקה השנייה בסוגריים הוא ניתוח אלטרנטיבי לאלגוריתם בפסקה הראשונה (שלא משתמש ב perfect hash).
הם אומרים, נניח הכנסנו את A לטבלת hash רגילה (מילון). ראינו בניתוח של perfect hash שאפילו אם גם היינו מכניסים את כל B לתוך אותה טבלה אז כמות ההתנגשויות הייתה O(n) בתוחלת.
עכשיו הם מנתחים את הסיבוכיות של האלגוריתם על ידי זה שהם אומרים שעלות החיפוש של כל איבר בB בתוך הטבלה היא שווה לכמות ההתנגשויות שלו עם איברים בA. לכן הסיבוכיות הכוללת חסומה על ידי כמות ההתנגשויות בטבלה הדמיונית שגם A וגם B בתוכה (ואמרנו שזה O(n)).

הפתרון שלך נכון, רק הייתי נזהר עם הניסוח של ""השתמשתי בperfect hash והכנסתי אל כל איברי A לתוך הטבלה"". הניסוח הוא נאתחל בזמן לינארי perfect hash על איברי A. (הטעות הנפוצה השנייה)"
70981,תשובה ל: 2020ab שאלה 1א,"היי, איך אפשר לנסח נכון התנגשויות שעשויות לקרות אם בחרנו במימוש CHAINING?"
70983,תשובה ל: 2020ab שאלה 1א,"אין צורך בכלל לדבר על התנגושיות.
מבחינתך הכנסת את איברי A למילון ולאחר מכן את עוברת על איברי B ובודקת האם הם מופיעים במילון. מה קורה מאחורי הקלעים כשאת משתמשת במילון לא אמור להיות לך אכפת.

הסיבה היחידה לציין מה המימוש של המילון היא בשביל שבניתוח סיבוכיות תוכלי לומר שכל הפעולות רצות בזמן קבוע בתוחלת"
70354,שאלות חזרה למבחן,"שעת קבלה דני, 5.2.2023 - הקלטה. מצורף  לוח

תרגול חזרה דני, 6.2.2023 - הקלטה.  מצורף לוח

שעת קבלה דני, 28.2.2023 - הקלטה. מצורף לוח

שעת קבלה דני, 2.3.2023 - הקלטה. מצורף לוח

תרגול חזרה ישן - הקלטה

מוזמנים לצרף פה שאלות (עם תמונה) וגם להצביע מה אתם הכי רוצים שייפתר בתרגולי החזרה (להגיב על שאלה שהעלו ""רוצה"").

נשתדל לבחור שאלות מבין אלו שיעלו כאן."
70408,תשובה ל: שאלות חזרה למבחן,"אשמח אם יהיה אפשר לפתור את שאלה 4 במבחן 2018BA
תודה!!"
70596,תשובה ל: שאלות חזרה למבחן,אשמח לפתרון השאלה הבאה- ממבחן 2021 סמסטר א מועד ב. תודה!
70811,תשובה ל: שאלות חזרה למבחן,רוצה את מה ששרון שלחה
70888,תשובה ל: שאלות חזרה למבחן,"אשמח אם יהיה אפשר לפתור את 2022AB שאלה 4, שני הסעיפים."
71216,תשובה ל: שאלות חזרה למבחן,
71241,תשובה ל: שאלות חזרה למבחן,רוצה את מה ששרון שלחה (2018BA שאלה 4)
71416,תשובה ל: שאלות חזרה למבחן,היי אני אשמח אם נוכל לפתור את שאלה 4 ממבחן 2021aa:[שאלה 4 מבחן 2021 סמסטר א מועד א]
71564,תשובה ל: שאלות חזרה למבחן,מצטרפת לבקשות של גיא ועינת.
71884,תשובה ל: שאלות חזרה למבחן,מצטרפת ןבקשה של אור לוי
81429,תשובה ל: שאלות חזרה למבחן,אשמח אם תוכלו בבקשה לעלות את התרגול חזרה והשעת קבלה של דני בשנית שכן במידה ונכנסים לקישור כתוב שההקלטה לא נמצאת. תודה מראש!
82032,תשובה ל: שאלות חזרה למבחן,יש אפשרות להעלות את ההקלטה מה2.3?
82046,תשובה ל: שאלות חזרה למבחן,בוצע
70421,2018BA שאלה 3ד,אשמח להבין מה הפתרון למימוש הרביעי בשאלה זו. חשבתי אולי להשתמש בערימה בינארית אבל אני לא בטוח איך להוכיח שהיא עומדת בדרישות הסיבוכיות.
70422,תשובה ל: 2018BA שאלה 3ד,קיים שרשור על השאלה הזאת
70429,2017AA שאלה 3א,האם בשאלה כזו הייתי יכול להשתמש בזה שראינו בכיתה שאתחול של וקטור עם אפסים לוקח O(1) ואז מאחר שמשנים את הערכים רק  m פעמים הסיבוכיות תהיה O(m) במקום O(m+n)?
70438,תשובה ל: 2017AA שאלה 3א,"כן.
בכל מקרה יהיה O(n) נוסף בסיבוכיות כי ביקשו לכל מספר בין 1 ל n להחזיר תשובה (יכול להיות גם 0)"
70451,מבחן 2019BB שאלה 8,"היי, יש לי כמה שאלות על שאלה 8 ממבחן 2019BB:

1. איך מתבצעת פעולת ה-delete עם המימוש הזה? הרי בהסבר כתוב שהפעולה צריכה לקבל מצביע לאובייקט. מה האובייקט פה?

2. אם יש לי כפילויות באחד העצים, למשל יש לי את שני הקטעים [1,2] ו-[1,3] איך מתייחסים לזה?

3. בפתרון אומרים שעבור containCount(x) נשתמש בפעולת -rank, אם x לא נמצא במבנה, אז האם בכלל פעולת ה-rank חוקית? אם כן, מה היא אמורה להחזיר?

4. בנוסף אשמח להסבר איך ניתן לעשות את זה עם עץ דרגות אחד לפי מה שרשום בפתרון. 

תודה"
71004,תשובה ל: מבחן 2019BB שאלה 8,"1. תקבל מצביע לאחד הnode של קצות הקטע, אתה צריך לשמור מצביעים דו כווניים כדי שתוכל להגיע גם לnode של הקצה השני.
2. אתה תקבל מצביע לnode שקשור לקטע שאותו מוחקים (בפרט המצביע הדו כווני כן יגיע לקצה השני של הקטע)
3. חוקי, ההגדרה של rank היא כמות המפתחות שקטנה או שווים לך, אתה לא חייב להיות שייך למבנה הנתונים.
ד.נשמור בעץ גם את כל הקצוות השמאליים וגם את כל הקצוות הימניים, כאשר יהיו לנו מצביעים דו כווניים בין 2 קצוות מתאימים. בשביל לממש את containCount נהיה צריכים שדה בכל צומת שאומר כמה קצוות ימניים יש לו בתת העץ, כנ""ל גם עבור כמה קצוות שמאליים. בעזרת 2 השדות האלו אפשר לחשב את הranks שהיו לך אם כן היית  משתמש ב2 עצים."
71629,תשובה ל: מבחן 2019BB שאלה 8,"אז באופן כללי - אם אני יודעת שאיבר x לא נמצא בעץ AVL ואני רוצה עדיין למצוא את כמות המפתחות שקטנים/שווים לו, אני יכולה להגיד שנעשה עליו את הפעולה TreeRank(x) ? פשוט לפי מה שלמדנו בהרצאה על הנושא, הפעולה rank(x) מתחילה ב-x (מקבלת מצביע אליו) ואם אם נבצע חיפוש אז נגיע רק לעוקב/לקודם שלו."
71827,תשובה ל: מבחן 2019BB שאלה 8,"מבחינתי אפשר.
עוד אפשרות היא להכניס את x, לאחר מכן לעשות treeRank ואז למחוק את x"
70490,מבחן 2019BA שאלה 6א,"שלום, אשמח להסבר יותר מפורט על התשובה בסעיף א':

למה זה בהכרח סופר את כמות ההחלפות שהיו? ניסיתי לצייר דוגמאות אבל עדיין לא הצלחתי לשכנע את עצמי. תודה רבה!"
70686,תשובה ל: מבחן 2019BA שאלה 6א,"ניקח למשל מערך ממוין, אם מכניסים את האיברים שלו בזה אחר זה לעץ דרגות, תמיד יתקיים ש-n-TreeRank(x) יהיה 0, כי אנחנו מכניסים את האיברים לפי הrank שלהם (הראשון שמוכנס הוא מ-rank 1, השני שמוכנס מrank 2 וכן הלאה).

עכשיו ניקח מערך ממויין עד כדי החלפה אחת, נגיד שכל האיברים נמצאים במקום הנכון מלבד האינדקס ה-i והאינדקס הj שהתחלפו (נגיד שi קטן מ-j). כשאנחנו מגיעים לאינדקס ה-i, אנחנו מוסיפים לקאונטר את i + 1 - j (כי הכנסנו עד כה i+1 איברים והמקום 'הנכון' של האיבר הi הוא בעצם j). כשאנחנו מגיעים מתישהו אחרי זה לאינדקס ה-j, אנחנו מוסיפים לקאונטר את j + 1 - i מאותם שיקולים כמו קודם
 סה""כ אם נסכום נקבל 2 - ובאמת שני אינדקסים התחלפו ביניהם.

האינטואיציה היא כשאנחנו מחברים את הערכים המחושבים עבור שני אינדקסים שעברו החלפה, ה-rank שמחושב עבור השמאלי יהיה ה-n שמחושב עבור הימני ולהפך, אז שני הערכים האלה יתקזזו ונישאר רק עם ה+1 שאנחנו מוסיפים לכל אחד מהאינדקסים (כי אנחנו סופרים כמה הכנסנו עד לאינדקס הi כולל), ונישאר תמיד עם 2"
70986,תשובה ל: מבחן 2019BA שאלה 6א,"עילי - הסיבה שהאלגוריתם נכון היא ש n-treeRank(x) (זה מחושב בדיוק כאשר הכנסנו את x) בדיוק סופר לנו בכמה חילופים x נמצא בהם x הוא האיבר בעל האינדקס הגדול יותר.

אמרי - הדוגמה שלך בפסקה השנייה שגויה, אם i וj יושבים במקומות הפוכים אז כמות החילופים היא j-i ולא 2. בדוגמה שלך כשאתה מכניס את j לעץ את עדיין צריך להוסיף 0 לסכום כי j המקסימלי."
70583,2020AA שאלה 4ג,"צירפתי גם את תנאי סעיף ב׳ אבל אני שואלת על סעיף ג׳- 

לא ברור לי למה צריך לשמור במערך עזר את כל הישרים, זה לא חישוב מיותר? אי אפשר לקחת 7 נציגים של זוגות נקודות Pi, Pi+1 ולחשב רק עבורם את הישר במקום עבור כל הn-1 זוגות?

כלומר עדיין להגדיר את היחס סדר ולעשות כל מה שכתוב בפתרון, רק לבצע את הselect על הנקודות במקום על הישרים."
70997,תשובה ל: 2020AA שאלה 4ג,כדי לעשות select צריך מערך
71019,תשובה ל: 2020AA שאלה 4ג,"כן, הכוונה למערך של הנקודות"
71107,תשובה ל: 2020AA שאלה 4ג,"לא סגור שהבנתי את השאלה.
את יודעת שיהיו לך ישרים זהים לא נקודות זהות (אנחנו יוצרים ישר באמצעות 2 נקודות)"
71114,תשובה ל: 2020AA שאלה 4ג,"נכון
למה אי אפשר לחשב נקודתית את הישרים לנקודות שנמצא בselect במקום לחשב את הישרים של כל הנקודות?"
71124,תשובה ל: 2020AA שאלה 4ג,עדיין לא חושב שמבין. אם את יכולה אז בבקשה תעלי פתרון שלדעתך צריך לקבל ניקוד מלא ואומר מה לא נכון בו
70585,2019 ab שאלה 10,"היי, אשמח להסביר לגבי הסיבוכיות amortized - לא הבנתי את ההסבר שנתנו פה:"
70872,תשובה ל: 2019 ab שאלה 10,"לא הבנתי את ההסבר שלהם אבל נראה לי בשיטת הבנק אפשר שכל הכנסה זולה (=insert בלי לינקים, כל עוד #fresh קטן שווה ממאה) שמה מטבע אחד על הצומת שמכניסים
בפעולה יקרה של successive linking כל אחד מהצמתים האלה מגיע ללינק עם מטבע עליו, משתמשים באחד מהשניים כדי לשלם על הלינק, ואז על העץ שנוצר מהלינק יש מטבע
אפשר להראות ככה באינדוקציה שתמיד מתקיים שכל עץ מגיע ללינק כשכבר יש עליו מטבע, ותוצאת הלינק היא עץ שעדיין יש עליו מטבע, קנינו כמות קבועה של מטבעות בכל הכנסה זולה אז זה O(1)"
70946,תשובה ל: 2019 ab שאלה 10,תודה אמרי
70992,תשובה ל: 2019 ab שאלה 10,"היה אפשר להשתמש גם בנימוק לפיו מכיוון שאנחנו מבצעים רק הכנסות (ואין פיצולים שיכולים להגרם ממחיקות ולהשפיע על מספר העצים) אז מספר העצים המקסימלי האפשרי היה n ובסוף התהליך נשאר לכל הפחות עץ אחד - וכל פעולת לינק מקטינה את כמות העצים ב-1, לכן בוצעו לכל היותר n פעולות link?"
71011,תשובה ל: 2019 ab שאלה 10,"כן, צריך גם להוסיף לנימוק למה זמן הריצה באמת פרופורציוני לכמות הלינקים"
70591,2018BB שאלה 2,"מצורפת השאלה בצירוף סעיפים ג'-ה'.

תחילה, לא הבנתי כיצד לגשת להגדרת הפעולה- אשמח להסבר על הפעולה.

ושנית- כיצד לחשב את עלות ה-amortized בסעיף 5?"
70972,תשובה ל: 2018BB שאלה 2,"אפשר לצרף את כל הניסוח של השאלה?

סעיף 5 -
צריך להציג את זמני האמורטייזד של כל הפעולות, נראה זמני אמורטייזד של שורש n לפעוולות המעניינות וזמן אמורטייזד קבוע עבור item:
נוכיח באמצעות שיטת הבנק:
item - נשים 10 מטבעות, נשלם אחד מהם על הפעולה.
delete - נשים O(n^0.5) מטבעות ונשלם איתם על הפעולה.
insertAfter - נשים 3 מטבעות בשביל המקרה שצריך להקצות מערך חדש גדול פי 2 (זה סוג ראשון של מטבעות), בנוסף נשים O(n^0.5) מטבעות למקרה שבלוק התמלא וצריך עכשיו לארגן מחדש את האיברים של כל הבלוקים על פני המערך (זה סוג שני של מטבעות), נשים בנוסף עוד O(n^0.5) מטבעות כדי לשלם על הפעולה עצמה במידה ולא קרה שום דבר שלוקח זמן לינארי.

נכונות: (למה מאזן הבנק אי שלילי? )
נניח ועכשיו עשינו פעולה שעולה זמן לינארי -
1. אם הפעולה היא הקצאה של מערך גדול פי 2, אז המטבעות מהסוג הראשון של Insert יממנו את זה.
2.אם הפעולה היא פיזור אחיד של איברי הבלוקים על אותו המערך, אז המטבעות מהסוג השני יממנו את זה (נשים לב שלאחר פיזור מחדש, בגלל שיש לכל היותר m/2 איברים במערך אז כל בלוק הוא לכל היותר חצי מלא. לכן כדי שבלוק יתמלא, היו צריכות לקרות עוד 0.5m^0.5 הכנסות שאוגרות לנו מספיק מטבעות מסוג 2 כדי לשלם על הפיזור הבא)"
70658,2021 AB שאלה 1ב,"היי, אשמח להסבר למה מה שממורקר נובע מסעיף א? זה לא ברור לי

תודה מראש!"
70993,תשובה ל: 2021 AB שאלה 1ב,"בסעיף ב מראים שחובה לפחות nlogn השוואות.
בסעיף א רואים שלכל k שהוא O(n/logn) אז ניתן לפתור את הבעיה בלכל היותר nlogn השוואות, כלומר זהה לחסם התחתון של סעיף ב (משמע הדוק)"
71316,תשובה ל: 2021 AB שאלה 1ב,
71330,תשובה ל: 2021 AB שאלה 1ב,"היי,
אשמח להבין מה לא נכון בפתרון שלי לסעיף א:
נעבור על אברי המערך עם מונה שיאותחל ל-0.
באינדקסים הזוגיים, במידה ואין עליה בין התא במקום הזוגי לזה שאחריו נחליף ביניהם ונעלה את המונה ב-1. אם יש עליה פשוט נעלה את המונה ב-1.
כנ""ל לגבי אינדקסים אי זוגיים.
נעצור אחרי n/k איטרציות.

ניסיתי לשחק עם דוגמאות ולהפריך את זה ולא הצלחתי, אפשר עזרה?
תודה"
71340,תשובה ל: 2021 AB שאלה 1ב,"לא התעמקתי בנכונות של האלגוריתם אבל אם אתה עושה n/k איטרציות אז הסיבוכיות היא n^2/k, לא?"
71349,תשובה ל: 2021 AB שאלה 1ב,אני עושה עבודה בזמן קבוע בכל איטרציה אז זה O(n/k)
71450,תשובה ל: 2021 AB שאלה 1ב,"אה, מדובר בסריקה אחת של המערך?
ב O(n/k) זמן לא תצליח לקרוא אפילו חצי מהמערך ולכן אין סיכוי שתוכל לתת חסם עליון לכמות הזיגזגים במערך"
71472,תשובה ל: 2021 AB שאלה 1ב,"אז נראה לי שלא הבנתי את השאלה, תוכל אולי להסביר לי מה בדיוק מבקשים?
ממה שאני הבנתי, אנחנו מקבלים מערך A בגודל n וערך r, וצריכים לשנות את המערך כך שיהיה r-זיגזג, כלומר שתהיה סדרה עולה של r אינדקסים כך שמאינדקס זוגי לאי זוגי תהיה עליה ומאי זוגי לזוגי תהיה ירידה."
71487,תשובה ל: 2021 AB שאלה 1ב,"אין קשר לזוגיות האינדקסים. דוגמאות למערכי 3 זיגזג:

1,2,3,4,3,2,1,2,3
1,2,1,2
1,1,1,1,1,1,,2,2,2,2,,2,1,1,1,1,1,,2,2,2"
71491,תשובה ל: 2021 AB שאלה 1ב,"אז מה המשמעות של המשפט ""כך שתת המערך A[Ij,Ij+1] עולה אם j זוגי ויורד אחרת""?
מתייחסים פה לזוגיות של האינדקסים בתוך סדרת האינדקסים"
71500,תשובה ל: 2021 AB שאלה 1ב,i_j יכול להיות כל דבר. j בהגדרה הזאת הוא זה שמדברים על הזוגיות שלו
71512,תשובה ל: 2021 AB שאלה 1ב,"סליחה שאני ככה נתקע על זה אבל אני עדיין לא כ""כ מבין..
אתה יכול לתת לי דוגמה למערך שהאלגוריתם שלי לא יצליח להפוך אותו למערך זיגזג?
(דרך אגב, בשאלה כתבו שכל אברי המערך שונים אז איך הדוגמאות שהבאת למעלה נכונות?)"
71819,תשובה ל: 2021 AB שאלה 1ב,"אני עדיין לא מבין את האלגוריתם שלך, אצטרך הסבר חד יותר ודוגמאות של איך הוא רץ על מערכים ופרמטר k=3"
71844,תשובה ל: 2021 AB שאלה 1ב,"דוגמה 1:
נקבל את המערך [1,2,3,4,5,6].
נתחיל לעבור עליו:
איטרציה 1 - נבדוק זוגיות לאינדקס הראשון (0) -> זוגי -> נבדוק האם התא הבא אחריו גדול ממנו (2>1). הוא כן אז נמשיך הלאה.
איטרציה 2 - נבדוק זוגיות לאינדקס השני (1) -> אי-זוגי -> נבדוק האם התא הבא אחריו קטן ממנו (2>3). הוא לא, אז נחליף ביניהם - 3 יעבור לאינדקס 1 ו-2 יעבור לאינדקס 2.
המערך בסוף האיטרציה השניה: [1,3,2,4,5,6] מקיים 3-זיגזג עם האינדקסים 0-2.

דוגמה 2:
נקבל את המערך [5,1,7,9,3].
נתחיל לעבור עליו:
איטרציה 1 - נבדוק זוגיות לאינדקס הראשון (0) -> זוגי -> נבדוק האם התא הבא אחריו גדול ממנו (1>7). הוא לא, אז נחליף ביניהם - 1 יעבור לאינדקס 0 ו-5 יעבור לאינדקס 1.
המערך בסוף האיטרציה הראשונה: [1,5,7,9,3].
איטרציה 2 - נבדוק זוגיות לאינדקס השני (1) -> אי-זוגי -> נבדוק האם התא הבא אחריו קטן ממנו (7<5). הוא לא, אז נחליף ביניהם - 7 יעבור לאינדקס 1 ו-5 יעבור לאינדקס 2.
המערך בסוף האיטרציה השניה: [1,7,5,9,3]. מקיים 3-זיגזג עם האינדקסים 0-2.

יכול להיות שלא הבנתי את השאלה נכון, אשמח להסבר"
71904,תשובה ל: 2021 AB שאלה 1ב,"לפי איך שאני רואה את זה, האלגוריתם עלול לעצור בלי לקרוא את כל המערך. מה קורה אם בהמשך המערך יש עוד הרבה זיגזגים, איך הם נספרים?

או למשל - אם במערך יש n זיגזגים  ורוצים שיהיו רק 2, איך זה קורה?"
71907,תשובה ל: 2021 AB שאלה 1ב,"לא הבנתי את השאלה שלך, למה שזה ישנה מה קורה בהמשך המערך? האלגוריתם דאג לכך שיהיה r-זיגזג.
האלגוריתם אמור לעצור אם הוא מוצא סדרה של r אינדקסים שמקיימים את הדרישה, אז למה שנרצה להמשיך לקרוא את המערך במקרה שהפכנו את המערך למערך r-זיגזג (בלי לקרוא את כל המערך)?"
71945,תשובה ל: 2021 AB שאלה 1ב,"אני חושב שהאי הבנה נובעת משני מקומות, קודם כל שבנתונים של השאלה מוגדר שi0 = 0, ir = n, כלומר האינדקס הראשון והאחרון חייבים לקיים את כלל הזיגזג אז אי אפשר להימנע מסריקה עד הסוף (אם כי בדוגמאות שדני נתן יש דוגמא שלא מקיימת את זה, אז לא בטוח שזה העניין)

דבר שני הדרישה על הזוגיות של האינדקס מתייחסת למיקום במערך [i0, i1, i2...] ולא למיקום במערך A המקורי. הכוונה שבתוך מערך r האינדקסים, יש לך לסירוגין זוג אינדקסים שהוא עלייה מקומית, זוג אינדקסים הבא שהוא ירידה מקומית, וכך הלאה
זו דרך קצת מסובכת לומר שמערך k-זיגזג זה מערך שיש בו k מקסימומים מקומיים, או להגיד שאם תחליק את הפונקציה ותגזור אותה תקבל שהנגזרת מתאפסת בדיוק k פעמים, ושהיא מתחילה מערך חיובי ב-n=0 (שזה כנראה דרך יותר מסובכת להגיד את זה)"
71948,תשובה ל: 2021 AB שאלה 1ב,"*k נקודות קיצון לא כולל הקצוות, לא k מקסימומים מקומיים

כאילו כל המערכים חייבים להיראות אשכרה כמו זיגזג מההתחלה ועד הסוף, זה הופך את השאלה ואת הפתרון ליותר הגיוניים, נגיד בציור של העליות והירידות בערכית עבור K=5:"
71972,תשובה ל: 2021 AB שאלה 1ב,"אם הסיפור הוא שהאינדקס הראשון צריך להיות אפס והאחרון n-1, אפשר פשוט לסיים את המעבר על כל המערך באלגוריתם שלי ועדיין נקבל זיגזג, פשוט בכל סדרה יהיו שני אינדקסים.

אני עדיין לא מבין למה האלגוריתם לא נכון.. אם הוא לא נכון כנראה שיש דוגמה שמפריכה את זה, כלומר דוגמה למערך שהאלגוריתם יקבל ולא יוציא מערך זיגזג. אם יש לך כזו אשמח לראות"
72077,תשובה ל: 2021 AB שאלה 1ב,"אז נראה לי שהשאלה כאן האם צריך שהמערך יהיה בדיוק r-זיגזג עם בדיוק r נקודות קיצון, או שמה שעשית (ליצור מערך עם עוד יותר זיגזגים שבפרט יש בו r זיגזגים) זה בסדר.
מסכים איתך שביחס לניסוח של השאלה מה שעשית הגיוני, אבל יותר סביר שרוצים אלגוריתם שיוצר בדיוק r נקודות קיצון אחרת הבעיה קלה מדי, אתה יכול פשוט לשבור את כל המערך וליצור n זיגזגים בזמן לינארי כמו שעשית, מה גם שזה אומר שלא משנה איזה k מכניסים כפרמטר ל-r התשובה היא אותה תשובה, כי אפשר פשוט לשבור לכדי n זיגזגים בלי להתייחס לr בכלל שזה פתרון מוזר"
72210,תשובה ל: 2021 AB שאלה 1ב,כן רוצים שהמערך יהיה בדיוק r זיגזג
72218,תשובה ל: 2021 AB שאלה 1ב,ודורשים שהאינדקס ה-0 וה-r בסדרה יהיו האינדקסים ה-0 וה-n-1? זאת הסיבה שהאלגוריתם נופל?
72676,תשובה ל: 2021 AB שאלה 1ב,"שאלה ראשונה - כן.

שאלה שנייה - אני חושב"
73028,תשובה ל: 2021 AB שאלה 1ב,"בלי קשר לשרשור הארוך שלמעלה, האם אפשר להרחיב על ניתוח הסיבוכיות בסעיף השני? איך הגענו לnloglogn? האם מדובר בשיטת מיזוג מערכים באמצעות עץ AVL?
תודה"
73037,תשובה ל: 2021 AB שאלה 1ב,"כן, בתרגול 5 הראנו שאפשר למזג k מערכים ממויינים באמצעות עץ AVL שבכל רגע נתון יחזיק את האיברים ש-k האינדקסים שלנו מצביעים עליהם בזמן nlogk
כאן k = logn ולכן סהכ nloglogn
אפשר לעשות את זה גם עם ערימת מינימום באותה סיבוכיות לדעתי (בגלל שאי אפשר להתחמק מה-logn של delete-min)"
73043,תשובה ל: 2021 AB שאלה 1ב,"אם יש לך k מערכים ממוינים וסכום אורכי המערכים הוא n, ניתן להגיע למערך ממוין בסיבוכיות O(nlogk). אפשר לעשות את זה באמצעות ערימת מינימום. (בהתחלה הכנסנו לערימה את האיבר הקטן ביותר מכל מערך(ז""א k איברים) ובכל פעם מבצעים deleteMin מהערימה כדי לקבל את האיבר הבא הקטן ביותר, ומכניסים לערימה את האיבר הבא מהמערך שממנו הוצאנו הרגע איבר. בגלל שבכל שלב יש לנו לכל היותר k איברים בערימה ומבצעים n פעמים מחיקת מינימום, נקבל O(nlogk))
הסעיף השני הוא מקרה פרטי, כאשר k=logn, לכן הסיבוכיות היא O(nloglogn)"
70663,2021 AB שאלה 2,"עשיתי גם פתרון של AVL בסעיף א וHASH בסעיף ב, אבל תחזקתי בצד שדה של SUM וEVENSUM שמתעדכן בכל הכנסה ומחיקה של איבר למבנה. 

ערך SHIFT- שסוכם עדכוני ערך SHIFT מקריאות SHIFT(X).

 ברגע שנקראת הפונקציה מחזירה בהתאם לערך של SHIFT- האם זה גם היה מתקבל? 

מצרפת מה שכתבתי בתקווה שיסביר את הכוונה שלי:

אם הבנתי משהו לא נכון אשמח לדעת, תודה רבה מראש!

[כ]"
70990,תשובה ל: 2021 AB שאלה 2,"הפתרון נכון (יש לך כמה פשלות קטנות, מצרף למטה) , כשכתבנו את השאלה פספסנו שיש פתרון כזה פשוט.

כמה טעויות-
1) אין דבר כזה שדה rank. זאת פעולה שלוקחת logn זמן וניתן לממש אותה רק אם יש לנו שדה size. בכל מקרה לשאלה הזאת אין צורך בכך.
2) צריך לשמור גם את כמות המפתחות בכללי במבנה הנתונים (אם עושים shift אי זוגי אז כל המפתחות הזוגיים והאי זוגיים מתהפכים אז צריך עוד טיפה מידע כדי להיות מסוגלים לחשב את evenSum ואת numEven)"
70714,מבחן 2019AA שאלה 16,"אשמח להסבר מדוע התשובה לסעיף ב' מתקבלת?

לא מתואר בשאלה שנקבל מצביע לאיבר, ולכן לפני כל מחיקה נשלם בכל מקרה O(logn) לטובת החיפוש של האיבר. נגיד שאחרי זה המטבעות ישלמו על פעולה זו(שגם לא הבנתי איך), עדיין נקבל כי כל פעולה תהיה באמורטייז logn.

אני תהיתי לעצמי אולי הכוונה בשאלה זו שאנחנו אכן מקבלים מצביע לאיבר X, אך מצויין מפורשת שX הוא מפתח.

איך אני אמור להבין אם מקבלים מצביע לאיבר או לא?

תודה רבה"
70978,תשובה ל: מבחן 2019AA שאלה 16,"לא מקבלים מצביע, אם מקבלים אז לרוב אנחנו מציינים את זה.

הנימוק שהם רשמו בפתרון הוא מדוייק.
אינטואיטיבית - ""יש פחות מחיקות מהכנסות ולכן ניתן לחייב מחיקה להכנסה"". אם יש יותר מחיקות מהכנסות אז רובן לוקחות זמן קבוע כי אתה מוחק כלום."
71615,תשובה ל: מבחן 2019AA שאלה 16,"רק כדי להבין, זה אומר שבאופן כללי היה אפשר לטעון שבעץ AVL כמו שלמדנו המחיקה היא בamortized O(1) ?

האם ניתן לחייב את פעולות ההכנסה על החיפוש? כדי להגיע להכנסה בO(1) אמורטייז?"
71826,תשובה ל: מבחן 2019AA שאלה 16,"שאלה ראשונה - כן

שאלה שנייה - לא (לא חייבים להיות בכלל חיפושים ואין לך חיפושים שתוכל לחייב אליהם את ההכנסות)"
70732,2020 AA שאלה 2א,"היי, אפשר לומר בקצרה איך לפתור את א? מופיע בקובץ פתרון רק לסעיפים ב-ג ולא יודעת איך לעשות את א, תודה רבה מראש!"
70855,תשובה ל: 2020 AA שאלה 2א,"היי,
ברמת העיקרון לאפשר IncreaseKey בערימת פיבונאצ'י מינימום זה לא אפשרי ב-O(1), כי יכול להיות שנגדיל את ערכו של מפתח כך שכלל הערימה יופר, ובמקרה הגרוע נצטרך לגלגל אותו עד למטה, ואז אי אפשר לממש את זה ב-O(1) אמורטייזד. צריך לשים לב שגם אי אפשר פשוט לתלוש אותו, כי יכול להיות שהוא מפר את כלל הערימה מול כל הילדים שלו (בניגוד למקרה של decrease key שמפר את כלל הערימה, שאז אפשר רק להפר את כלל הערימה מול ההורה שלי ואפשר פשוט לתלוש).

ההגבלה על ה-increasekey שנתונה כאן היא בעצם מגבלה על פעולות ה-heapify שנצטרך אולי לעשות כתוצאה מהincreasekey והפרת כלל הערימה. אם אנחנו יודעים שהrank של צומת שעושים לו increase יכול לעלות מקסימום באחד, אז המקסימום שיכול לקרות זה שהצומת הזה עכשיו גדול יותר מהסקססור שלו (הוא לא יכול להפוך להיות גדול יותר מצמתים נוספים שהיו גדולים ממנו קודם, כי אז ההגבלה לא הייתה מתקיימת).

אם הסקססור הוא לא בן ישיר של הצומת שהגדלנו, מובטח לנו שלא הפרנו את כלל הערימה מול אף אחד מהילדים. אם הוא כן בן ישיר, אפשר פשוט להחליף בין הצומת לסקססור ואז בוודאות כלל הערימה מתקיים. יש לנו מצביע לסקססור ולצומת עצמו אז אפשר לעשות את זה ב-O(1) (לא צריך לחפש את הסקססור בין הילדים או משהו)."
70951,תשובה ל: 2020 AA שאלה 2א,"פסקה ראשונה - זאת השערה שלך לאיך היו ממשים increasekey כללי (ונימקת טוב למה זה לא טוב), אולי יש דרכים אחרות

לגבי 2 הפסקאות האחרונות - בול, תודה אמרי"
70976,תשובה ל: 2020 AA שאלה 2א,הסבר מעולה ממש מוערך! תודה
