id,subject,message
71297,תשובה ל: שאלות מפרקים ד׳ וה׳ מחוברת התרגילים,"<div class=""text_to_html"">פרק ד' שאלה 4 סעיף ג- בריכוזי סובסטרט מאוד נמוכים, כאשר S מאוד קטן מ-Km, ניתן להזניח אותו בחיבור (ראה תרגול 3 שקופית 8) ואז אנחנו רואים במשוואה של מיכאליס מנטן שיש יחס לינארי בין מהירות התגובה ל-S, אז הכפלה של S ב-2 תוביל להכפלה ב-2 של המהירות.<br />
<br />
פרק ד' שאלה 6 - ניתן לראות בגרף פעילות מקסימלית של האנזים ב-pH=4.5, נחפש חומצה אמינית שעוברת שינוי (דה-פרוטנציה) סביב הערך הזה. מכיוון שמסירת הפרוטון מתרחשת בטווח הבופר (pKa פלוס מינוס 1), חומצות האמינו שה-pKa שלהן נמצא בטווח של 4.5 פלוס מינוס 1 הן אספרטט וגלוטמט. נסתכל על המבנה של חומצות האמינו ונראה שלאחר מסירת הפרוטון מקבוצת ה-OH הן בעלות מטען שלילי, אנחנו מסיקים מהגרף שהמטען השלילי נחוץ לפעילות האנזים בגלל הגרף, ב-pH נמוך מה-pKa חומצות האמינו האלו ללא מטען ולכן האנזים לא פעיל.  ב-pH שגבוה משמעותית מה-pKa החלבון עובר דה-נטורציה ולכן פעילות האנזים שוב יורדת.<br />
<br />
פרק ד' שאלה 8 - אתם צריכים להבין את המשמעות של פעילות ספציפית, ואת היחידות של הערך, אם תידרשו לחישוב הנוסחה תהיה נתונה, אבל באופן כללי מתוך היחידות של הערך ניתן להבין איך אפשר לחשב את הערך מהנתונים<br />
<br />
פרק ד' שאלה 9 - כאשר מבצעים סדרה של ניוסיים על מנת לקבוע את הקבועים הקינטיים (Vmax ו-Km) חשוב לשמור על ריכוז אנזים זהה בכל הניסויים, אחרת לא יתקבלו ערכים נכונים. יתכן ששני אנזימים בעלי אותו ערך Km אך שונים בדרכים אחרות, כגון פעילותם הספציפית, יציבותם, וכו'. לכן, לא ניתן להשתמש בערך Km בודד כדי לקבוע באופן סופי אם שני אנזימים זהים. חשוב לזכור שערך Km יכול להשתנות עם שינויים בריכוז האנזים, ולכן יש לבצע השוואה של ערכי Km בתנאים שווים מבחינת ריכוז האנזים. בחיים האמיתיים כדי להבין אם שני אנזימים זהים, צריך יותר מידע מאשר האם לשניהם אותו Km באותו ריכוז אנזים.<br />
<br />
פרק ה' שאלה 3 - כדי שחלבון יהיה טרנס ממברנלי, צריך להיות לו רצף של חומצות אמינו שאינן טעונות (הידרופוביות), תמצא את הפפטיד שיש לו רצף ארוך של חומצות אמינו הידרופוביות ותקבל את הפפטיד שבעל סיכוי הכי גבוה להיות טרנסממברנלי.</div>"
70467,דף נוסחאות למבחן ,"<p dir=""rtl"" style=""text-align:right;"">היי, </p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">האם הדף נוסחאות של שנה שעברה שהועלה ל״חומרים למבחן״ הוא הדף הנוסחאות המעודכן שנקבל בבחינה? </p><p dir=""rtl"" style=""text-align:right;"">במידה ולא, האם יש אפשרות לעלות את הדף המעודכן למודל כדי שנוכל לתרגל את המבחנים כמו שצריך. </p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה מראש, </p><p dir=""rtl"" style=""text-align:right;"">אריאל. </p>"
76392,תשובה ל: דף נוסחאות למבחן ,"<div class=""text_to_html"">ייתכנו שינויים קלים</div>"
76423,תשובה ל: דף נוסחאות למבחן ,יש אפשרות לציין בדף נוסחאות את הקבוצות של חומצות האמינו כמו שהיו בתרגולים?
70494,בקרה על מסלול הגליקוליזה,"<p dir=""ltr"" style=""text-align:left;"">אם נאמר כי האנזים הזה מזרז סינתזה ופירוק של חומר מסוים, אז לא ניתן להגיד כי כל החומרים בכל התשובות האלו משפיעים על תפקודו ועל הבקרה שלו</p><p dir=""ltr"" style=""text-align:left;"">מכיוון שהאנזים משתתף גם בגליקוליזה וגם בגלוקוניאוגנזה אז גם אינסולין לדוגמא אמור להשפיע על פעילותיו</p>"
71240,תשובה ל: בקרה על מסלול הגליקוליזה,"<div class=""text_to_html"">אינסולין אכן משפיע על הפעילות של phosphofructokinase 2 (PFK-2), אבל זאת על ידי הפעלת Phosphoprotein phosphatase ולא על ידי הפעלת protein kinase A. לכן תשובה א' אינה נכונה ותשובה ג' כן נכונה</div>"
70822,תועלת תגובות חמצון חיזור,"<p dir=""ltr"" style=""text-align:left;"">האם אפשר בבקשה הסבר איך פותרים שאלות כאלו?</p><p dir=""ltr"" style=""text-align:left;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/70822/image.png"" alt="""" class=""img-fluid"" style=""font-size:0.9375rem;"" /><br /></p><p dir=""ltr"" style=""text-align:left;"">כאשר ניסיתי לפתור על פי הפרש פוטנציאלים בין שני התגובות ואז לחלק את האנרגיה חופשית של הייצור לאנרגיה חופשית של התגובה התוצאה לא תאמה לקובץ תשובות</p>"
71256,תשובה ל: תועלת תגובות חמצון חיזור,"<div class=""text_to_html"">סדר הפתרון:<br />
ראשית צריך להפוך את התגובה של FAD-&gt;FADH2 (ובהתאם לשנות את הסימן של פוטנציאל החיזור)<br />
אחר כך לחשב את הפרש פטנציאלי החיזור ואז לחשב את הפרש האנרגיה החופשית מחצאי תגובות החיזור<br />
לאחר מכן להכפיל את הפרש האנרגיה החופשית של התגובה שבה ATP-&gt;ADP ב-1.5 כי עבור כל חצי מולקולת מים שמקבלת אלקטרונים נוצרת 1.5 מולקולת ATP<br />
מקבלים שהשינוי באנרגיה החופשית בהפיכת חמצן למים = 45.93- kcal/mol<br />
מקבלים שהשינוי באנרגיה החופשית בפירוק 1.5 מולקולות ATP הוא 10.95- kcal/mol<br />
אז היעילות היא כ-24%</div>"
72750,קשר פפטידי,"<p dir=""rtl"" style=""text-align:right;"">המונח קשר אנדותרמי (שהופיע בתרגול 1 בשקופית 24) בנוגע לקשר פפטידי, האם הכוונה היא לקשר שצורך אנרגיה בפירוקו ומשחרר אנרגיה ביצירתו או הפוך?</p>"
72932,תשובה ל: קשר פפטידי,"<div class=""text_to_html"">כל קשר קוולנטי דורש השקעת אנרגיה לפירוקו וביצירתו משתחררת אנרגיה, המונח אנדותרמי או אקסותרמי מתייחס להפרש בין האנרגיות האלו. עבור קשר פפטידי האנרגיה הדרושה לפירוק הקשר גדולה יותר מהאנרגיה המשתחררת ביצירתו, ולכן הקשר מוגדר אנדותרמי.</div>"
73364,מספר שאלות שלא נענו בפורום,"<p dir=""rtl"" style=""text-align:right;"">אהלן,</p><p dir=""rtl"" style=""text-align:right;"">אני מצרף מספר שאלות ששאלתי וכנראה איכשהו התפספסו בפורום, אשמח להסברים עליהן:</p><p dir=""rtl"" style=""text-align:right;"">פרק ו׳:</p><p dir=""rtl"" style=""text-align:right;"">שאלה 29 - האם תוכלי להסביר את המנגנון? לא ברור לי למה ג׳ היא התשובה הנכונה.</p><p dir=""rtl"" style=""text-align:right;"">פרק ז׳:</p><p dir=""rtl"" style=""text-align:right;"">שאלה 1 - בשאלה זו הסתמכתי על כך שמהיכרותי עם תסיסה כהלית, אצטלדהיד הופך לאתנול ולא להפך, ואז אמרת לי שאי אפשר להניח מראש מה כיוון הריאקציה. אם אני מבין נכון משאלות נוספות, ב-redox pair, כיוון התגובה הוא מהחומר מצד ימין לחומר מצד שמאל בצמד?</p><p dir=""rtl"" style=""text-align:right;"">שאלה 2 - התשובה לשאלה זו יוצאת לי כמו בתשובות רק במידה שאני לא כופל את חצי המשוואה השנייה ב-2 כדי שהאלקטרונים יפלו מצידי המשוואה. אני מניח שמדובר בטעות? כי צריך לכפול אותה ב-2 כדי שהתגובה הסופית לא תכיל אלקטרונים כמגיב/ תוצר</p><p dir=""rtl"" style=""text-align:right;"">שאלות 12 ו-31 - ניסיתי למצוא את קבוע שווי המשקל עם משוואת האנרגיה החופשית של גיבס אבל התשובות לא יוצאות לי נכונות. האם תוכלי להדגים עם אחת מהשאלות כיצד מחשבים את קבוע שווי המשקל? מניח שאני מפספס משהו</p><p dir=""rtl"" style=""text-align:right;"">שאלה 26 - ברור לי מדוע רמת ה-NADH תהיה זהה (חוסר חמצן גורם לכך ששרשרת מעבר האלקטרונים מופסקת, ואין צריכה של NADH) אבל לא הבנתי למה בצלוחית ללא מפר הצימוד יהיה יותר ATP. איך הוא בדיוק נוצר אם שרשרת מעבר האלקטרונים לא פועלת (בין אם היא מצומדת ובין אם לא)?</p><p dir=""rtl"" style=""text-align:right;"">פרק ח׳:</p><p dir=""rtl"" style=""text-align:right;""></p><p dir=""rtl"">שאלה 14 - כתוב שברקמה א׳ קיים הביטוי לפוספטאז, אז למה שנראה ירידה בעוצמת הכיווץ? הזרחון הוא מה שגורם לאנדוציטוזה ולירידה בכיווץ השריר. דווקא הייתי לא מצפה לראות ירידה בפעילותו לעומת ב׳ לא אין את המוטציה המדוברת. מה שכן הבנתי, הוא שיש חשיבות לחפיפה, שכן ההבדל בפעילות מגיע בשלב מאוחר יותר עם הפרשת הסידן.</p><p dir=""rtl"">שאלה 15 - כנ״ל כאן, למה שדה-פוספולירציה תוריד את הפעילות? אם הזרחון הוא מה שגורם לאנדוציטוזה, הרי שפוספטאז מגביר פעילות ולא מבטל אותה… ההסבר היחיד שאני רואה לירידה זה דווקא קיום הזרחון ואדוציטוזה בעקבותיו.</p>המון תודה על המענה עד כה!<br /><p></p>"
74288,תשובה ל: מספר שאלות שלא נענו בפורום,"<div class=""text_to_html"">ועוד 2 שאלות שפספסתי:<br />
<br />
פרק ט׳:<br />
שאלה 7 - האם ניתן להסביר למה תשובה ג׳ היא התשובה הנכונה? הרי למדנו שיש פחות חמצן במאמץ וזה למה בכלל נכנסים למצב של תסיסה לקטית בשריר. איך פתאום יש יותר חמצן במאמץ ומה הקשר לרמות נמוכות של ATP ו-NADH (מובן לי שהחוסר בהם משפעל את המעגל כי הוא מאותת על רמות אנרגיה נמוכות בתא, אבל איך בדיוק נוצר החוסר הזה?<br />
שאלה 8 - כנ״ל, חשבתי שבמאמץ לא נכנסים בכלל למעגל קרבס כי אין שימוש גדול בנשימה תאית במאמץ. אם זה המצב, למה שנכנס בכלל למעגל קרבס בתהליך?<br />
<br />
שוב תודה!</div>"
74052,חוברת תרגילים - פרק ג' שאלה 5,"<p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">שלום, אשמח להבהרה כיצד הסקנו שמדובר ב-6 שרשראות.</p><p dir=""rtl"" style=""text-align:right;"">אני חשבתי שמדובר ב2 שרשראות שמשקלן 22 KD כל אחת, והתוצאה שהתקבלה בג'ל פילטרציה אינה מהימנה מאחר והחלבון אינו גלובולרי.</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/74052/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
74561,תשובה ל: חוברת תרגילים - פרק ג' שאלה 5,"<div class=""text_to_html"">ראשית, לא למדנו על צטנריפוגה אנליטית.<br />
אבל תחת ההנחה שהחלבון גלובולרי, הריצה שלו בג'ל פילטרציה היא באופן נטיבי, כלומר בצורת קומפלקס, ובאלקטרופורזה עם חומר מחזר ו-SDS מפורקים קשרי S-S והקומפלקס מתפרק לשרשראות פפטידיות בודדות.<br />
מחלקים את משקל הקומפלקס הנטיבי 120 kDa במשקל שרשרת יחידה 22 kDa ומקבלים (אחרי עיגול למעלה) 6</div>"
74417,Rotation of ATP Synthase,"<p dir=""rtl"" style=""text-align:right;"">הכיוון של הרוטציה של ה c subunit וכתוצאה ה gamma subunit תלוי מאיזה זווית ״מסתכלים על האנזים. אם מסתכלים מכיוון הממברנה (״מתחת״) אזי שכיוון הרוטציה בסינתזה של ATP הוא <strong>נגד</strong> כיוון השעון. אך אם מסתכלים מלמעלה זה הפוך. </p><p dir=""rtl"" style=""text-align:right;"">אשמח מאוד לקבל הסבר מאיזה זווית הסתכלות להתייחס לכיווניות במבחן ובמטלה. <br /></p><p dir=""rtl"" style=""text-align:right;"">תודה!</p>"
74439,תשובה ל: Rotation of ATP Synthase,"<div class=""text_to_html"">תיקון, הכוונה הוא לא בסינתזה של ATP אלה בהידרוליזה.<br />
ז״א שיש הידרוליזה של ATP הכיוון סיבוב הוא <strong>נגד</strong> כיוון השעון.</div>"
74828,תשובה ל: Rotation of ATP Synthase,"<div class=""text_to_html"">היי ירדן , ראיתי בהקלטה OXPHOS 9 שנאמר כי סיבוב הסינתזה של ATP הוא נגד כיוון השעון , לכן נראה לי כי סיבוב הפירוק(הידרוליזה) של ATP הינו עם כיוון השעון <br />
כמובן אבל שיש פה בעיה של הסתכלות מרחבית (למעלה\למטה) וכדאי לחדד את זה האמת ע""י אחד המתרגלים .</div>"
74519,דוגמא לפעילות אנזימים - כימוטרפסיו,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">בשיעור ניתנה דוגמא לפעילות האנזים כימוטרפסין </p><p dir=""rtl"" style=""text-align:right;"">הפעילות מפורטת לרמה מאוד גבוהה כולל תתי שלבים ספציפיים עד לרמת מעבר האלקטרונים ושינוי קונפורמציה בכל חומצה אמינית</p><p dir=""rtl"" style=""text-align:right;"">האם צריך לדעת את הדוגמא בעל פה עד לרמת הפירוט הזו? </p><p dir=""rtl"" style=""text-align:right;"">תודה רבה מראש</p>"
76119,תשובה ל: דוגמא לפעילות אנזימים - כימוטרפסיו,"<div class=""text_to_html"">כן, צריך לדעת את כל מה שנלמד בשיעורים ובתרגולים</div>"
74744,הוספת הסברים לתרגול 4,"<p dir=""rtl"" style=""text-align:right;"">שלום,</p><p dir=""rtl"" style=""text-align:right;"">נשמח אם תוכלו להוסיף הסברים או הקלטה ל10 השקופיות הראשונות של תרגול 4 (בהקלטה של תרגול 4 זה לא מופיע). </p><p dir=""rtl"" style=""text-align:right;"">אנחנו מנסים לפתור את השאלות ומתקשים. </p><p dir=""rtl"" style=""text-align:right;"">זה על נושא מאקרו מולקולות והעברת סיגנלים.</p><p dir=""rtl"" style=""text-align:right;"">המון תודה. </p>"
75912,תשובה ל: הוספת הסברים לתרגול 4,"<div class=""text_to_html"">אם יש שאלה ספציפית, תשאלי ונענה</div>"
74974,שאלה 5 פרק ב חוברת שאלות,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר איך עונים על שאלות מהסוג הזה<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/74974/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
75391,תשובה ל: שאלה 5 פרק ב חוברת שאלות,"<div class=""text_to_html"">היי יעל. אני מפנה אותך לתרגול מספר 1, שקופית 25.<br />
""סיבוב שלם"" בסליל שווה ערך לבערך 3.6 חומצות אמינו. המרחק (או גובה) בין שייר אחד לשייר שמעליו באותו מישור של הסליל, הינו 0.54nm. אם נחלק 13nm בגובה (0.54nm), נקבל 24 ""סיבובים שלמים"". בכל ""סיבוב שלם"" יש 3.6 חומצות אמינו, ולכן נכפיל אחד בשני ונקבל 86 חומצות אמינו בסליל הכי ארוך.<br />
לגבי המשך השאלה אני מפנה אותך לשקופית 29, שם תפיקי את שאר המידע לחישוב. בהצלחה</div>"
74976,שאלה 1 פרק ב חוברת שאלות,"<p dir=""rtl"" style=""text-align:right;"">היי אשמח להסבר על איך עונים על שאלה זו. ניסיתי לעשות אותה כמו שהסברתם בכיתה עם המעגל אבל לא מגיעה לאף תשובה. אשמח לעזרה<img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/74976/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
75432,תשובה ל: שאלה 1 פרק ב חוברת שאלות,"<div class=""text_to_html"">צעד ראשון, נפסול את מסיחים ג' וד' מפאת שיירים לא רלבנטים. צעד שני נבדוק מה ההבדל בין מסיח א' למסיח ב'? במקרה זה במסיח א' Lys14 נוכחת. כעת אני מזכיר לך שהזווית בין שייר X לשייר הבא אחריו (X+1), שווה בערך 120 מעלות. ולכן הזווית שבין שייר X לשייר X+2 שווה 240 מעלות, כלומר פונה כמעט לכיוון מנוגד. כאן נכנסת הילת הסבירות, ובמקרה זה בו שייר מס' 12 קיים בשתיי התשובות, קיימת אי סבירות קיצונית כי שייר מס' 14 יפנה לאותו מישור קישור. ב' התשובה הנכונה</div>"
75368,מועד א׳ 2022 שאלה 1,רציתי לדעת איך ניתן היה לדעת שהתשובה היא מחליף קטיונים ולא מחליף אניונים (ג׳ ולא ה׳) ולמה יהיה גרדיאנט מלח עולה<br /><br />תודה<br />
76135,תשובה ל: מועד א׳ 2022 שאלה 1,"<div class=""text_to_html"">אם מחשבים את המטען של הפפטידים בpH=3 ניתן לראות שהמטען של הפפטיד הראשון הוא +4 והמטען של הפפטיד השני הוא +2.<br />
נצטרך להשתמש במחליף קטיונים- בו הפאזה הנייחת טעונה שלילית וההפטידים יצליחו להיקשר. <br />
אם נשתמש במחליף אניונים שני ההפטידים יצאו מהקוולונה יחד כי אף אחד מהם לא יקשר.<br />
<br />
כדי לשחרר את הפפטידים נשתמש בגרדיאנט של מלח עולה כי נרצה לייצר תחרות על הקשרים היוניים של הקולונה עם ההפטידים שנקשרו. בריכוזים נמוכים יחסית הפפטיד השני שלו מטען +2 ישתחרר ולאחר מכן, בריכוזים יותר גבוהים של מלח, הפפטיד הראשון עם המטען +4 ישתחרר</div>"
75370,שאלה 9 מועד א׳ 2022,"<p dir=""rtl"" style=""text-align:right;"">אשמח להסבר על הפתרון </p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה</p>"
76137,תשובה ל: שאלה 9 מועד א׳ 2022,"<div class=""text_to_html"">גם גליצין וגם ולין הן חומצות אמינו לא פולריות. אך יש להן הבדל מבני- לגליצין שייר R מימני ולולין שייר R עם שני מתילים. במקרה הזה של ההחלפה, כיס הקישור של הסובטרט יקטן ורק חומצות אמינו הידרופוביות קטנות יוכלו להיקשר</div>"
76251,תשובה ל: שאלה 9 מועד א׳ 2022,"<div class=""text_to_html"">היי ,<br />
הבנתי את החלק הראשון של התשובה אבל לא הבנתי למה חומצות אמינו קטנות <br />
תודה !</div>"
76540,תשובה ל: שאלה 9 מועד א׳ 2022,"<div class=""text_to_html"">היי,<br />
אבל במקור לא הייתה גליצין (קטנה) שהתחלפה בוואלין (גדולה-שני מתילים)?<br />
ואז לפי ההיגיון הזה כיס הקישור אמור לגדול?</div>"
75371,blast,"<p dir=""rtl"" style=""text-align:right;"">האם למבחן יכלל חומר על blast? ראיתי שאלה על כך במועד א׳ 2022 אבל לא זכור לי שעברנו על החומר הזה. אם כן אשמח לדעת באיזה פרק</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;"">תודה</p>"
76714,תשובה ל: blast,"<div class=""text_to_html"">היי דפני,<br />
BLAST (Basic Local Alignment Search Tool) הוא כלי לעימוד רצפים, נושא שהוזכר מספר פעמים במהלך הקורס, למשל בשקפים מס 28-33 במצגת unit 2b - proteins- 3d - 4d structure, שקפים מס 49-53 במצגת unit 4 - protein methods, וכן במטלה מס 1.<br />
<br />
בהצלחה,<br />
הדס</div>"
75382,מבחן מועד ב 2020,"היי, <br /><br />אשמח להבין מדוע בשאלה הזאת קיבלו גם את סעיף א ולא את סעיף ד. תוצרי התגובה שגליקוגן פוספורולאז מזרז הוא גלוקוז 1- פוספט שהוא לא בדיוק גלוקוז. לעומת זאת, אלפא 1,6 גלוקוסידאז מזרז את פירוק הקשר הגליקוזידי אלפא 1,6 (שיוצר את הסיעוף) ולפי מה שרשום במצגות התוצר הוא מולקולת גלוקוז. <br /><br />תודה מראש, <br />אריאל. <br /><br />השאלה מהמבחן- <br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/75382/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br />האיור מהמצגות- <br /><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/75382/image%20%282%29.png"" alt="""" class=""img-fluid"" /><br />"
77055,תשובה ל: מבחן מועד ב 2020,"<div class=""text_to_html"">היי אריאל,<br />
לא מדויק להגיד שהאנזים alpha-1,6-glucosidase מפרק חלקיקי גליקוגן, מאחר והוא אחראי רק לפירוק קשרי אלפא-1,6 בנק הסיעוף, שמוביל לשחרור מולקולת גלוקוז יחידה.<br />
התשובה הנכונה ביותר בשאלה זו היא ה' - כיוון שבפירוק חלקיקי גליקוגן מתקבלות בעיקר מולקולות של גלוקוז 1-פוספט כתוצאה מפעילותו של גליקוגן-פוספורילאז (שקפים 8-10 במצגת glycogen_metabolism_part1). זו הייתה הכוונה בשאלה.<br />
תשובה א' התקבלה ככל הנראה כתוצאה מהניתוח הסטטיסטי לאחר המבחן, <strong>שהצביע על הבעייתיות בשאלה</strong>.<br />
<br />
בהצלחה,<br />
הדס</div>"
75383,מועד ב תשפ שאלה 7,"<p dir=""rtl"" style=""text-align:right;""> שלום רב<br />אשמח לדעת מהו החישוב עבור הריכוז הנדרש של  הוספת המלח לאילוציה . הרי בריכוז מקסימלי בהכרח יהיה שיקועועם זאת זהו לא הריכוז הנכון לאילוציה הזו. <img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/75383/image.png"" alt="""" class=""img-fluid"" /><br /></p>"
75923,תשובה ל: מועד ב תשפ שאלה 7,"<div class=""text_to_html"">הרעיון פה הוא שהוספת ריכוז מאוד גבוה של מלח יגרום לדה-נטורציה של החלבון ואז לא נוכל לבחן את המבנה המרחבי הנטיבי שלו, נעדיף להשתמש בריכוז מלח נמוך יותר כדי לשחרר את החלבון מהשרף. לא צריך לדעת לחשב בדיוק<br />
,</div>"
75537,שיטת אדמן,"<p dir=""rtl"" style=""text-align:right;"">היי, רציתי לדעת אם שיטת אדמן היא בחומר למבחן?</p>"
75920,תשובה ל: שיטת אדמן,"<div class=""text_to_html"">כן</div>"
76483,תשובה ל: שיטת אדמן,"<div class=""text_to_html"">יש אפשרות לקבל הפנייה למקור מידע?<br />
לא עברנו על זה בתרגול והסיכום של השיטה בשיעור לא מכסה את פתירת השאלות בנושא</div>"
76548,תשובה ל: שיטת אדמן,"<div class=""text_to_html"">מצטרפת לבקשה, <br />
פתירת השאלות דורשת רזולוציה יותר מעמיקה..</div>"
75576,מספר שאלות,"<p dir=""rtl"" style=""text-align:right;"">שלום רב,<br />אשמח אם תוכלו לבהיר מדוע זו התשובה הנכונה.</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/75576/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/75576/image%20%282%29.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">סימנתי באדום את הפחמן המסומן. מאחר שציטרט (וגם סוקצינט) הן מולקולות סימטריות, הפחמן האדום יכול להיות גם הפחמן הירוק.<br />האדום נפלט כפחמן דו חמצני, ואילו הירוק ממשיך לאוקסלואצטט. לכן חשבתי שהתשובה היא 2 - חלק יהיו מסומנות וחלק לא.</p><p dir=""rtl"" style=""text-align:right;"">זו שאלה 4 בפרק ה בחוברת התרגילים. האם עלינו לדעת מזו הסקאלה הזו?</p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/75576/image.png"" alt="""" class=""img-fluid"" /><br /></p><p dir=""rtl"" style=""text-align:right;"">באופן כללי יש בחוברת מספר נושאים שלא למדנו. אם יש משהו שאנו לא בטוחים אם עלינו לדעת, פשוט לשאול בפורום?</p><p dir=""rtl"" style=""text-align:right;"">בברכה,</p><p dir=""rtl"" style=""text-align:right;"">יעל</p>"
75857,קולטנים ממברנלים,"<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;""></p><p dir=""rtl""><span dir=""rtl""></span><span lang=""he"" xml:lang=""he"">מה ההבדל בין קולטנים ממברנליים לקולטני
אדהזיה?</span><span lang=""he"" xml:lang=""he""></span></p>תודה<br /><p></p>"
75916,תשובה ל: קולטנים ממברנלים,"<div class=""text_to_html"">קולטני ממברנה וקולטני אדהזיההם שני סוגים של קולטנים משטח התא שיש להם תפקידים שונים.<br />
<br />
קולטני ממברנה הם חלבונים המוטבעים בממברנת התא ומעורבים במסלולי איתות המווסתים את התנהגות התא והתקשורת עם תאים אחרים. קולטנים אלו יכולים לקשור ליגנדים ספציפיים, כגון הורמונים או נוירוטרנסמיטורים, וליזום מפל אותות שגורם לשינויים בהתנהגות התא. דוגמאות לקולטנים אלו: קולטנים מצומדים לחלבון G, קולטני טירוזין.<br />
<br />
קולטני אדהזיה, לעומת זאת, הם חלבונים משטח התא המתווכים אינטראקציות בין תאים. הם ממלאים תפקידי מפתח בוויסות אינטראקציות ותקשורת בין תא לתא ובתיווך של התקשרות תאים לתאים אחרים או למטריצה ​​החוץ-תאית. דוגמאות: אינטגרינים, סלקטינים וקדהרינים, שלכל אחד מהם יש פונקציות ספציפיות באינטראקציות בין תא לתא ולמטריצה החוץ תאית.<br />
<br />
לסיכום, קולטני ממברנה מעורבים במסלולי איתות בתוך תאים, בעוד שקולטני אדהזיה מתווכים אינטראקציות בין תאים והתקשרות למטריצה ​​החוץ-תאית.</div>"
75917,כיוון הסיבוב של ATP synthase,"שלום,<br /><br />אשמח להבהרה בנושא כיוון הסיבוב של ATP synthase בהמשך למייל הבהרה שנשלח.<br />כיוון הסיבוב של קומפלקס C (ותת יחידה גמא בF1 בהתאמה) תלוי בכיוון ההסתכלות באיורים:<br />-כשהמטריקס כלפי מטה כיוון הסיבוב הוא עם כיוון השעון<br />-כשהמטרקיס כלפי מעלה כיוון הסיבוב הוא נגד כיוון השעון <br />לאיזה כיוון עלינו להתייחס בשאלות מהסוג? <br /><br />תודה <br />"
75939,שאלה טכנית,"<p dir=""rtl"" style=""text-align:right;"">היי, האם צריך/אפשר להביא מחשבון מדעי למבחן?</p><p dir=""rtl"" style=""text-align:right;"">תודה(:</p>"
76113,תשובה ל: שאלה טכנית,"<div class=""text_to_html"">מצטרפת לשאלה, בנוסף - כמה זמן הבחינה?</div>"
76120,תשובה ל: שאלה טכנית,"<div class=""text_to_html"">כן. צריך להביא מחשבון, יהיו שאלות חישוביות</div>"
76123,תשובה ל: שאלה טכנית,"<div class=""text_to_html"">הבחינה היא 3 שעות</div>"
76059,"מבחן תש""פ מועד א שאלה 13","<p dir=""rtl"" style=""text-align:right;"">היי,</p><p dir=""rtl"" style=""text-align:right;"">רציתי לשאול מה בשאלה מרמז על כך שהמעכב הינו מעכב תחרותי, ואינו מעכב ""בלתי תחרותי"" או ""לא תחרותי"".</p><p dir=""rtl"" style=""text-align:right;"">תודה! אביתר</p><p dir=""rtl"" style=""text-align:right;""><br /></p><p dir=""rtl"" style=""text-align:right;""><img src=""https://moodle.tau.ac.il/2022/pluginfile.php/360070/mod_forum/post/76059/image%20%281%29.png"" alt="""" class=""img-fluid"" /><br /></p>"
77074,"תשובה ל: מבחן תש""פ מועד א שאלה 13","<div class=""text_to_html"">היי אביתר,<br />
ראה תשובתה של יהל <a href=""https://moodle.tau.ac.il/2022/mod/forum/discuss.php?d=53560#p76908"" target=""_blank"" rel=""noreferrer noopener"">כאן</a>.<br />
<br />
בהצלחה,<br />
הדס</div>"
